RF_DOC_ID,RF_DOC_CD,RFED_ACTG_LN_NO,ACTG_LN_DSCR
9754,DO,1,Networking Services
9755,PO,1,Networking Services
9756,PO,1,New Born Receiving Blanket  100% Cotton flannel  3
9757,PO,1,Newspaper and Publication Advertising
9758,PO,1,Newspaper Subscriptions
9759,DO,1,NG Feeding Tube  Kendall Argyle? # 260406  8fr. In
9760,DO,1,NG Feeding Tube Kendall Argyle # 260406 8fr. Infan
9761,DO,1,"NG Salem Sump Tube  Kendall Argyle # 264945 14fr. "
9762,PO,1,"NG Salem Sump Tube  Kendall Argyle # 264945 14fr. "
9763,DO,1,"NG Salem Sump Tube  Kendall Argyle # 264986 18fr. "
9764,PO,1,"NG Salem Sump Tube  Kendall Argyle # 264986 18fr. "
9765,DO,1,NG Salem Sump Tube Kendall Argyle # 264911 10fr. S
9766,DO,1,NG Salem Sump Tube Kendall Argyle # 264929. 12fr S
9767,DO,1,NG Salem Sump Tube Kendall Argyle # 264960 16fr. S
9768,PO,1,NG Salem Sump Tube Kendall Argyle # 264960 16fr. S
9769,PO,1,NG Salem Sump? Tube  Kendall Argyle? # 264911  10f
9770,DO,1,NG Salem Sump? Tube  Kendall Argyle? # 264929.  12
9771,PO,1,NG Salem Sump? Tube  Kendall Argyle? # 264929.  12
9772,DO,1,NG Salem Sump? Tube  Kendall Argyle? # 264945  14f
9773,PO,1,NG Salem Sump? Tube  Kendall Argyle? # 264945  14f
9774,CT,1,NG Salem Sump? Tube  Kendall Argyle? # 264960 16fr
9775,DO,1,NG Salem Sump? Tube  Kendall Argyle? # 264960 16fr
9776,PO,1,NG Salem Sump? Tube  Kendall Argyle? # 264960 16fr
9777,DO,1,NG Salem Sump? Tube  Kendall Argyle? # 264986   18
9778,PO,1,NG Salem Sump? Tube  Kendall Argyle? # 264986   18
9779,CT,1,Night Vision Systems
9780,PO,1,Night Vision Systems
9781,CT,1,NIGHT VISION SYSTEMS
9782,DO,1,NIPPLE BRASS 1 IN X CLOSE
9783,PO,1,NIPPLE BRASS 1 IN X CLOSE
9784,DO,1,NIPPLE BRASS 1 X 3 IN
9785,PO,1,NIPPLE BRASS 1 X 3 IN
9786,DO,1,NIPPLE BRASS 1 X 5 IN
9787,PO,1,NIPPLE BRASS 1 X 5 IN
9788,DO,1,NIPPLE BRASS 1 X 6 IN
9789,DO,1,NIPPLE BRASS 1/2 IN X CLOSE
9790,PO,1,NIPPLE BRASS 1/2 IN X CLOSE
9791,DO,1,NIPPLE BRASS 1/2 X 3 IN
9792,PO,1,NIPPLE BRASS 1/2 X 3 IN
9793,DO,1,NIPPLE BRASS 1/2 X 5 IN
9794,PO,1,NIPPLE BRASS 1/2 X 5 IN
9795,DO,1,NIPPLE BRASS 1/4 IN X CLOSE
9796,PO,1,NIPPLE BRASS 1/4 IN X CLOSE
9797,DO,1,NIPPLE BRASS 1/4 X 3 IN
9798,PO,1,NIPPLE BRASS 1/4 X 3 IN
9799,DO,1,NIPPLE BRASS 1/4 X 5 IN
9800,PO,1,NIPPLE BRASS 1/4 X 5 IN
9801,DO,1,NIPPLE BRASS 1/8 X 2 IN
9802,PO,1,NIPPLE BRASS 1/8 X 2 IN
9803,PO,1,NIPPLE BRASS 1/8 X 3 IN
9804,PO,1,NIPPLE BRASS 1/8 X 5 IN
9805,DO,1,NIPPLE BRASS 1/8 X 6 IN
9806,PO,1,NIPPLE BRASS 1/8 X 6 IN
9807,DO,1,NIPPLE BRASS 1-1/2 IN X CLOSE
9808,PO,1,NIPPLE BRASS 1-1/2 IN X CLOSE
9809,DO,1,NIPPLE BRASS 1-1/2 X 3 IN
9810,PO,1,NIPPLE BRASS 1-1/2 X 3 IN
9811,DO,1,NIPPLE BRASS 1-1/2 X 5 IN
9812,PO,1,NIPPLE BRASS 1-1/2 X 5 IN
9813,DO,1,NIPPLE BRASS 1-1/2 X 6 IN
9814,PO,1,NIPPLE BRASS 1-1/2 X 6 IN
9815,DO,1,NIPPLE BRASS 1-1/2 X 8 IN
9816,DO,1,NIPPLE BRASS 1-1/4 IN X CLOSE
9817,PO,1,NIPPLE BRASS 1-1/4 IN X CLOSE
9818,DO,1,NIPPLE BRASS 1-1/4 X 3 IN
9819,PO,1,NIPPLE BRASS 1-1/4 X 5 IN
9820,DO,1,NIPPLE BRASS 1-1/4 X 6 IN
9821,PO,1,NIPPLE BRASS 1-1/4 X 6 IN
9822,DO,1,NIPPLE BRASS 1-1/4 X 8 IN
9823,PO,1,NIPPLE BRASS 1-1/4 X 8 IN
9824,DO,1,NIPPLE BRASS 2 IN X CLOSE
9825,PO,1,NIPPLE BRASS 2 IN X CLOSE
9826,DO,1,NIPPLE BRASS 2 X 3 IN
9827,PO,1,NIPPLE BRASS 2 X 3 IN
9828,DO,1,NIPPLE BRASS 2 X 5 IN
9829,PO,1,NIPPLE BRASS 2 X 5 IN
9830,DO,1,NIPPLE BRASS 2 X 6 IN
9831,PO,1,NIPPLE BRASS 2 X 6 IN
9832,DO,1,NIPPLE BRASS 2 X 8 IN
9833,PO,1,NIPPLE BRASS 2 X 8 IN
9834,DO,1,NIPPLE BRASS 2-1/2 X 8 IN
9835,DO,1,NIPPLE BRASS 3 X 12 IN
9836,DO,1,NIPPLE BRASS 3 X 5 IN
9837,DO,1,NIPPLE BRASS 3/4 IN X CLOSE
9838,PO,1,NIPPLE BRASS 3/4 IN X CLOSE
9839,DO,1,NIPPLE BRASS 3/4 X 3 IN
9840,PO,1,NIPPLE BRASS 3/4 X 3 IN
9841,DO,1,NIPPLE BRASS 3/4 X 5 IN
9842,PO,1,NIPPLE BRASS 3/4 X 5 IN
9843,DO,1,NIPPLE BRASS 3/4 X 6 IN
9844,PO,1,NIPPLE BRASS 3/4 X 6 IN
9845,PO,1,NIPPLE CAST IRON FLANGED
9846,PO,1,NIPPLE CI FLANGED 16 IN LONG DRILLED 12 IN
9847,PO,1,NIPPLE CI FLANGED 16 IN LONG DRILLED 4 IN
9848,PO,1,NIPPLE CI FLANGED 16 IN LONG DRILLED 6 IN
9849,CT,1,NIPPLE CI FLANGED 16 IN LONG DRILLED 8 IN
9850,PO,1,NIPPLE CI FLANGED 16 IN LONG DRILLED 8 IN
9851,DO,1,NIPPLE GALV IRON 1 IN CLOSE
9852,PO,1,NIPPLE GALV IRON 1 IN CLOSE
9853,DO,1,NIPPLE GALV IRON 1 X 3 IN
9854,PO,1,NIPPLE GALV IRON 1 X 3 IN
9855,DO,1,NIPPLE GALV IRON 1/2 IN CLOSE
9856,PO,1,NIPPLE GALV IRON 1/2 IN CLOSE
9857,DO,1,NIPPLE GALV IRON 1/2 X 3 IN
9858,DO,1,NIPPLE GALV IRON 1/2 X 5 IN
9859,PO,1,NIPPLE GALV IRON 1/2 X 5 IN
9860,DO,1,NIPPLE GALV IRON 1/4 IN CLOSE
9861,PO,1,NIPPLE GALV IRON 1/4 IN CLOSE
9862,DO,1,NIPPLE GALV IRON 1/4 X 2 IN
9863,PO,1,NIPPLE GALV IRON 1/4 X 2 IN
9864,DO,1,NIPPLE GALV IRON 1/4 X 3 IN
9865,PO,1,NIPPLE GALV IRON 1-1/2 IN CLOSE
9866,PO,1,NIPPLE GALV IRON 1-1/4 X 3 IN
9867,PO,1,NIPPLE GALV IRON 2 IN CLOSE
9868,DO,1,NIPPLE GALV IRON 2 X 3 IN
9869,DO,1,NIPPLE GALV IRON 2 X 5 IN
9870,DO,1,NIPPLE GALV IRON 3/4 IN CLOSE
9871,PO,1,NIPPLE GALV IRON 3/4 IN CLOSE
9872,DO,1,NIPPLE GALV IRON 3/4 X 3 IN
9873,PO,1,NIPPLE GALV IRON 3/4 X 3 IN
9874,DO,1,NIPPLE GALV IRON 3/4 X 5 IN
9875,PO,1,NIPPLE GALV IRON 3/4 X 5 IN
9876,DO,1,NIPPLE GALV IRON 3/8 IN CLOSE
9877,PO,1,NIPPLE GALV IRON 3/8 IN CLOSE
9878,DO,1,NIPPLE GALV IRON 3/8 X 2 IN
9879,PO,1,NIPPLE GALV IRON 3/8 X 2 IN
9880,DO,1,NIPPLE GALV IRON 3/8 X 3 IN
9881,PO,1,NIPPLE GALV IRON 3/8 X 3 IN
9882,PO,1,NIPPLES BRASS STANDARD
9883,PO,1,NIPPLES BRASS STANDARD SHORT AND LONG
9884,PO,1,NIPPLES CONDUIT ALUMINUM
9885,PO,1,NIPPLES HOSE PVC
9886,PO,1,NIPPLES RIGID CONDUIT
9887,PO,1,NIPPLES RIGID CONDUIT MALLEABLE IRON
9888,PO,1,NIPPLES STAINLESS STEEL HOSE
9889,PO,1,NIPPLES STAINLESS STEEL STANDARD
9890,CT,1,NITROGLYCERIN
9891,DO,1,NITROGLYCERIN
9892,PO,1,NITROGLYCERIN
9893,DO,1,NITROGLYCERIN OINTMENT   #00168032630
9894,DO,1,NON STOCK FIRE EXTINGUISHER SERVICE #1
9895,DO,1,NON STOCK FIRE EXTINGUISHER SERVICE #2
9896,PO,1,Nonflammable Solvent Mixtures (Safety Solvents)
9897,PO,1,Non-Professional Services (Not Otherwise Classifie
9898,PO,1,Nonslip Floor Coverings: Mats Rolls Strips etc.
9899,PO,1,Not-For-Credit Classes Seminars Workshops etc.
9900,CT,1,Novelties and Advertising Specialty Products
9901,DO,1,Novelties and Advertising Specialty Products
9902,PO,1,Novelties and Advertising Specialty Products
9903,PO,1,NOZZEL PISTOL TYPE METAL W/ADJ HEAD
9904,CT,1,NOZZLE GASOLINE CAN SAFETY TYPE
9905,DO,1,NOZZLE GASOLINE CAN SAFETY TYPE
9906,PO,1,NOZZLE GASOLINE CAN SAFETY TYPE
9907,DO,1,Nozzle Pistol Grip for Water Hose
9908,PO,1,Nozzle Pistol Grip for Water Hose
9909,CT,1,NOZZLE WATER HOSE 3/4 IN ADJUSTABLE
9910,DO,1,NOZZLE WATER HOSE 3/4 IN ADJUSTABLE
9911,PO,1,NOZZLE WATER HOSE 3/4 IN ADJUSTABLE
9912,PO,1,NOZZLES FIRE EXTINGUISHER
9913,CT,1,Nozzles Fire Hose and Parts
9914,DO,1,Nozzles Fire Hose and Parts
9915,PO,1,Nozzles Fire Hose and Parts
9916,PO,1,NOZZLES FIRE HOSE BRASS COMBINATION FOG AND STR
9917,PO,1,NOZZLES GARDEN HOSE
9918,PO,1,NOZZLES GASOLINE HOSE
9919,PO,1,NOZZLES SPRAY
9920,PO,1,NOZZLES SPRINKLER LAWN (WEATHERMATIC OR EQUAL)
9921,DO,1,Numbering Machines and Equipment (Take-A-Number)
9922,CTM,1,NUMBERS LETTERS AND ACCESSORIES POLE
9923,DOM,1,NUMBERS LETTERS AND ACCESSORIES POLE
9924,PO,1,NUMBERS LETTERS AND ACCESSORIES POLE
9925,CT,1,Nursery Equipment and Furniture Infant
9926,PO,1,Nursery Equipment and Furniture Infant
9927,PO,1,Nursery Greenhouse and Floral Supplies: Labels P
9928,CT,1,Nursery Supplies: Infant Measuring Devices etc. (
9929,PO,1,Nursery Supplies: Infant Measuring Devices etc. (
9930,CT,1,"NUT DRIVER HEX HEAD WITH CUSHION GRIP YELLOW 5/16 "
9931,DO,1,"NUT DRIVER HEX HEAD WITH CUSHION GRIP YELLOW 5/16 "
9932,PO,1,NUT HEX BRASS #10-32
9933,PO,1,NUT HEX BRASS #6-32
9934,PO,1,NUT HEX BRASS 1/4-20
9935,PO,1,NUT HEX BRASS COURSE THREAD SIZE 1/2 INCH
9936,DO,1,NUT HEX BRASS COURSE THREAD SIZE 5/8 INCH
9937,PO,1,NUT HEX BRASS COURSE THREAD SIZE 5/8 INCH
9938,PO,1,NUT HEX BRASS COURSE THREAD SIZE 9/16 INCH
9939,DO,1,NUT HEX BRASS COURSE THREAD SZ 3/4INCH
9940,PO,1,NUT HEX BRASS COURSE THREAD SZ 3/4INCH
9941,DO,1,NUT HEX ZINC CT 3/4
9942,PO,1,NUT HEX ZINC CT 3/4
9943,DO,1,NUT HEX ZINC CT 5/8
9944,PO,1,NUT HEX ZINC CT 5/8
9945,CT,1,NUTS ALLOY STEEL HEX HEAD HEAVY
9946,PO,1,NUTS ALLOY STEEL HEX HEAD HEAVY
9947,PO,1,NUTS AND BOLTS FOR TUBING STAINLESS STEEL
9948,PO,1,NUTS BASE ASSEMBLY HEXAGON
9949,PO,1,NUTS CAP SCREW METRIC STEEL
9950,PO,1,NUTS CAP STAINLESS STEEL HEXAGON
9951,PO,1,NUTS CAP STEEL HEXAGON
9952,PO,1,NUTS CASTLE GALV. STEEL CHAMFERED GRADE 8
9953,PO,1,NUTS CHANNEL INDOOR LIGHTING FIXTURES
9954,PO,1,NUTS CLAMPING W/SPRING PLAIN
9955,PO,1,NUTS FINISHED HEX HEAD STAINLESS STEEL
9956,PO,1,NUTS FULL HEX HEAD 18-8 STAINLESS STEEL HEAVY
9957,PO,1,NUTS HEX GALV. STEEL
9958,PO,1,NUTS HEX STAINLESS STEEL DOUBLE FINISHED DOUBL
9959,DO,1,NUTS LOCK CONDUIT STEEL
9960,DOM,1,NUTS LOCK CONDUIT STEEL
9961,PO,1,NUTS LOCK STEEL W/NYLON INSERT
9962,PO,1,NUTS LUG
9963,PO,1,NUTS MACHINE SCREW IRON HEXAGON
9964,PO,1,NUTS MACHINE SCREW STAINLESS STEEL TYPE 18-8
9965,PO,1,NUTS MACHINE SCREW STEEL GRADE 2 HEXAGON
9966,PO,1,Nuts Metal or Other Material (Not Steel)
9967,PO,1,NUTS METRIC STEEL
9968,PO,1,NUTS PAL STEEL ZINC PLATED WASHER TYPE HEX S
9969,PO,1,NUTS PUSH SPRING STEEL FLAT ROUND TYPE
9970,PO,1,NUTS SCREWS AND WASHERS GUARDRAIL
9971,PO,1,NUTS SELF-LOCKING STAINLESS STEEL
9972,PO,1,NUTS STAINLESS STEEL HEXAGON TYPE 18-8 USS THR
9973,CTM,1,Nuts Steel (Including Nutserts)
9974,DO,1,Nuts Steel (Including Nutserts)
9975,DOM,1,Nuts Steel (Including Nutserts)
9976,PO,1,Nuts Steel (Including Nutserts)
9977,PO,1,NUTS THIMBLEYE STEEL
9978,PO,1,NUTS WING STEEL
9979,PO,1,NUTS WIRE
9980,DO,1,Odor Control Chemicals etc.
9981,PO,1,Odor Control Chemicals etc.
9982,PO,1,Odor Control Equipment (Indoor)
9983,PO,1,Odor Control Equipment Duct Air (Including Ozone
9984,CT,1,Office Buildings Modular and Portable
9985,PO,1,Office Buildings Modular and Portable
9986,DO,1,Office Equipment
9987,CTM,1,Office Equipment and Supply Manufacturing Services
9988,CT,1,Office Equipment Filing Systems etc. Maintenanc
9989,PO,1,Office Equipment Filing Systems etc. Maintenanc
9990,DO,1,Office Equipment Sale of Surplus
9991,DO,1,Office Machines and Mechanical Aids Small Mainte
9992,PO,1,Office Machines Equipment Accessories and Suppl
9993,DO,1,Office Machines Equipment and Accessories Rental/L
9994,DO,1,Office Space Rental or Lease
9995,PO,1,Office Space Rental or Lease
9996,CT,1,OFFICE SUPPLIES GENERAL
9997,DO,1,OFFICE SUPPLIES GENERAL
9998,DOM,1,OFFICE SUPPLIES GENERAL
9999,PO,1,OFFICE SUPPLIES GENERAL
10000,DO,1,OFFICE SUPPLIES PER PRICE AGREEMENT
10001,PO,1,OFFICE SUPPLIES PER PRICE AGREEMENT
10002,PO,1,OFFICE SUPPLIES: CARBON PAPER AND RIBBONS ALL TYP
10003,PO,1,Off-Road Vehicles (Tracked or Wheeled)
10004,PO,1,Offset Printing (Duplicating and Lithographing) Ma
10005,PO,1,Offset Printing Booklets Saddle Stitch Binding (
10006,PO,1,Offset Printing General Large Press Work (Quan.
10007,CT,1,Offset Printing General Small Press Work (Quan.
10008,PO,1,Offset Printing General Small Press Work (Quan.
10009,PO,1,Offset Printing Large Production Runs (Quan. up t
10010,PO,1,OIL AIR COMPRESSOR
10011,CT,1,Oil Analysis and Diagnostic Equipment
10012,CTM,1,Oil Analysis and Diagnostic Equipment
10013,DOM,1,Oil Analysis and Diagnostic Equipment
10014,PO,1,Oil Analysis and Diagnostic Equipment
10015,PO,1,Oil and Grease Additives
10016,PO,1,OIL ANTI-RUST AND PENETRATING
10017,PO,1,Oil Automotive Engine
10018,PO,1,Oil Automotive Transmission
10019,PO,1,Oil Chain Saw
10020,PO,1,OIL CHAIN SAW
10021,DO,1,OIL CHAINSAW BAR LUBE GAL
10022,CT,1,Oil Chemical and Hazardous Material Spill Absorb
10023,CTM,1,Oil Chemical and Hazardous Material Spill Absorb
10024,DOM,1,Oil Chemical and Hazardous Material Spill Absorb
10025,PO,1,Oil Chemical and Hazardous Material Spill Absorb
10026,PO,1,Oil Compressor
10027,PO,1,OIL COOKING CORN/VEGETABLE LIQUID
10028,PO,1,Oil Cutting
10029,CT,1,OIL CUTTING
10030,DO,1,OIL ENGINE 40 WEIGHT
10031,PO,1,OIL ENGINE 40 WEIGHT
10032,PO,1,OIL ENGINE OUTBOARD MOTOR TWO-CYCLE (50 TO 1 RA
10033,DO,1,OIL ENGINE TRUFUEL 50:1 MIX GAS+OIL READY TO USE 3
10034,PO,1,OIL ENGINE TRUFUEL 50:1 MIX GAS+OIL READY TO USE 3
10035,DO,1,OIL ENGINE TWO-CYCLE 8OZ
10036,PO,1,OIL ENGINE TWO-CYCLE 8OZ
10037,CT,1,Oil Gear
10038,PO,1,Oil Gear
10039,CT,1,OIL GEAR
10040,PO,1,OIL GEAR
10041,PO,1,OIL GEAR MULTI-PURPOSE SYNTHETIC
10042,PO,1,OIL HYDRAULIC
10043,PO,1,OIL LINSEED
10044,DO,1,Oil Lubricating 50W Air Tool 16oz.
10045,PO,1,Oil Lubricating 50W Air Tool 16oz.
10046,PO,1,Oil Lubricating: Differential and Gear Lubricant
10047,PO,1,Oil Lubricating: Household General Purpose etc.
10048,PO,1,OIL MOTOR 15W-40
10049,PO,1,OIL MOTOR 30 WEIGHT NON-DETERGENT
10050,DO,1,OIL PENETRATING 14 OZ AEROSOL BOMB
10051,PO,1,OIL PENETRATING 14 OZ AEROSOL BOMB
10052,PO,1,OIL PUMP VACUUM
10053,PO,1,OIL REFRIGERATION
10054,PO,1,OIL REMOVAL SERVICES USED (TO INCLUDE OIL AND PETR
10055,PO,1,Oil Seals
10056,CT,1,Oil Spillage Containment Purification and Recove
10057,PO,1,Oil Spillage Containment Purification and Recove
10058,PO,1,Oil Two-Cycle Engine
10059,PO,1,Oil/Water Separator Inspection and Testing Service
10060,PO,1,OILERS
10061,CT,1,Oilers Hand
10062,PO,1,Oilers Hand
10063,PO,1,OILS LUBRICATING ANTI-SEIZE
10064,PO,1,OILS LUBRICATING FOR ELECTRICAL EQUIPMENT
10065,PO,1,OILS LUBRICATING FOR PORTABLE POWER TOOLS
10066,PO,1,OILS LUBRICATING PISTON
10067,CT,1,OILS LUBRICATING SPECIAL
10068,PO,1,OILS LUBRICATING SPECIAL
10069,PO,1,OILS MOTOR DETERGENT HEAVY DUTY
10070,PO,1,OILS MOTOR HEAVY DUTY
10071,PO,1,OILS MOTOR SPECIAL
10072,CT,1,OPEN OFFICE FURNITURE
10073,PO,1,OPEN OFFICE FURNITURE
10074,PO,1,OPENERS DOOR ELECTRIC
10075,PO,1,Operating and Examining Apparel Disposable: Capes
10076,PO,1,Optical Components: Filters Lenses (For Microscop
10077,PO,1,OPTICAL EQUIPMENT ACCESSORIES AND SUPPLIES
10078,CT,1,Opticom 721 Two Directions Single Channel Receiver
10079,CT,1,Opticom 762 Two Channel Card
10080,DO,1,Oral Airway  Hudson RCI 1165  Size 12      Latex F
10081,PO,1,Oral Airway  Hudson RCI 1165  Size 12      Latex F
10082,DO,1,Oral Airway  Hudson RCI 1166  Size 11    Latex Fre
10083,PO,1,Oral Airway  Hudson RCI 1166  Size 11    Latex Fre
10084,DO,1,Oral Airway  Hudson RCI 1167  Size 10    Latex Fre
10085,PO,1,Oral Airway  Hudson RCI 1167  Size 10    Latex Fre
10086,DO,1,Oral Airway  Hudson RCI 1168  Size 8     Latex Fre
10087,DO,1,Oral Airway  Hudson RCI 1169  Size 7  Latex Free
10088,PO,1,Oral Airway  Hudson RCI 1169  Size 7  Latex Free
10089,DO,1,Oral Airway  Hudson RCI 1170  Size 6  Latex Free
10090,PO,1,Oral Airway  Hudson RCI 1170  Size 6  Latex Free
10091,DO,1,Oral Airway  Hudson RCI 1171  Size 5.5  Latex Free
10092,PO,1,Oral Airway  Hudson RCI 1171  Size 5.5  Latex Free
10093,DO,1,"Oral Airway  Hudson RCI? 1165  Size 12      Latex "
10094,PO,1,"Oral Airway  Hudson RCI? 1165  Size 12      Latex "
10095,DO,1,Oral Airway  Hudson RCI? 1166  Size 11    Latex Fr
10096,PO,1,Oral Airway  Hudson RCI? 1166  Size 11    Latex Fr
10097,DO,1,Oral Airway  Hudson RCI? 1167  Size 10    Latex Fr
10098,PO,1,Oral Airway  Hudson RCI? 1167  Size 10    Latex Fr
10099,PO,1,Oral Airway  Hudson RCI? 1170  Size 6  Latex Free
10100,DO,1,Oral Airway  Hudson RCI? 1171  Size 5.5  Latex Fre
10101,PO,1,Oral Airway  Hudson RCI? 1171  Size 5.5  Latex Fre
10102,DO,1,Oral Airway  Hudson RCI?1168  Size 8     Latex Fre
10103,PO,1,Oral Airway  Hudson RCI?1168  Size 8     Latex Fre
10104,CT,1,Oral Glucose Gel  One Unit Dose 15 grams.
10105,DO,1,Oral Glucose Gel  One Unit Dose 15 grams.
10106,PO,1,Oral Glucose Gel  One Unit Dose 15 grams.
10107,PO,1,Organizers (Cup Holders Tissue Dispenser etc.)
10108,PO,1,ORGANIZERS DESK DRAWER
10109,PO,1,ORGANIZERS DESK SUPPLIES
10110,PO,1,ORGANIZERS DESK TOP SORTERS
10111,PO,1,ORGANIZERS VEHICLE SEAT
10112,CT,1,Ornamental Ironwork
10113,DO,1,Ornamental Ironwork
10114,PO,1,Oscilloscopes Waveform Analyzers and Accessories
10115,PO,1,Other Expenses Local Only
10116,PO,1,OUTLETS POWER
10117,PO,1,OUTREACH SERVICES
10118,PO,1,Ovens Microwave
10119,CT,1,OVENS MICROWAVE COUNTER TOP TYPE
10120,PO,1,OVENS MICROWAVE COUNTER TOP TYPE
10121,PO,1,OVERALLS BIB-STYLE INSULATED 8-10 OZ. DUCK OVER
10122,PO,1,OVERFILE TO FIT OVER A LATERAL FILE CABINET INTE
10123,DO,1,Overhead Door Installation Maintenance and Repai
10124,DO,1,Overhead Door Installation Maintenance and Repair
10125,PO,1,Overhead Door Installation Maintenance and Repair
10126,PO,1,Overhead Doors: Garage etc. (See Class 450 for Ha
10127,DO,1,Owen Mumford Unistix 2 Safety LANCETS  Owen Mumfor
10128,PO,1,Owen Mumford Unistix 2 Safety LANCETS  Owen Mumfor
10129,CT,1,Owen Mumford Unistix? 2 Safety LANCETS  Owen Mumfo
10130,DO,1,Owen Mumford Unistix? 2 Safety LANCETS  Owen Mumfo
10131,PO,1,Owen Mumford Unistix? 2 Safety LANCETS  Owen Mumfo
10132,DO,1,OxiCliq P Nellcor Puritan Bennett  # OxiCliq P Ped
10133,PO,1,OxiCliq P Nellcor Puritan Bennett  # OxiCliq P Ped
10134,DO,1,"OxiCliq? ?P?  Nellcor Puritan Bennett?  # OxiCliq "
10135,PO,1,Oxidizing and Bleaching Agents
10136,DO,1,OXYGEN FOR MEDICAL USE
10137,PO,1,OXYGEN FOR MEDICAL USE
10138,DO,1,Oxygen Supply Tubing  Hudson RCI #1115 Oxygen Tubi
10139,PO,1,OXYGEN WELDING GASES
10140,PO,1,OXYGEN/NITROGEN 0.1%-50% CERTIFIED STANDARD GAS M
10141,PO,1,Ozone and Oxygen Generating Equipment and Parts
10142,PO,1,PACKAGING SERVICES MAIL
10143,PO,1,PACKING GASKET
10144,PO,1,PACKING HYDRAULIC LIFT CYLINDER
10145,DO,1,Packing Materials for Mailing and Shipping (Not Co
10146,PO,1,Packing Materials for Mailing and Shipping (Not Co
10147,PO,1,PACKING NON-ASBESTOS
10148,PO,1,Packing Pump
10149,PO,1,PACKING PUMP
10150,CT,1,PACKING PUMP SHAFT
10151,PO,1,PACKING PUMP SHAFT
10152,DO,1,PACKING SEAL
10153,PO,1,PACKING SEAL
10154,PO,1,PACKING TEFLON
10155,PO,1,Packs Pads and Drapes Surgical: Lap Sponges OB
10156,PO,1,PAD BUFFING FOR FLOOR POLISHING MACH 20 IN
10157,DO,1,PAD POLISHING FOR FLOOR POLISHING MACH 20 IN
10158,PO,1,PAD POLISHING FOR FLOOR POLISHING MACH 20 IN
10159,DO,1,PAD STERILE 3 IN X 3 IN
10160,PO,1,PAD STERILE 3 IN X 3 IN
10161,DO,1,PAD STRIPPING FOR FLOOR POLISHING MACH 20 IN
10162,PO,1,PAD STRIPPING FOR FLOOR POLISHING MACH 20 IN
10163,DO,1,Padded Board Splint  15 inch non-absorbent with vi
10164,DO,1,Padded Board Splint 36 In Non absorbent w/Vinyl co
10165,PO,1,Padded Board Splint 36 In Non absorbent w/Vinyl co
10166,PO,1,Paddles and Oars
10167,CT,1,PADLOCK COMBINATION 4 DIGITS
10168,DO,1,PADLOCK COMBINATION 4 DIGITS
10169,PO,1,PADLOCK COMBINATION 4 DIGITS
10170,CT,1,PADLOCK COMBINATION LONG SHACKLE
10171,DO,1,PADLOCK COMBINATION LONG SHACKLE
10172,PO,1,PADLOCK COMBINATION LONG SHACKLE
10173,CT,1,PADLOCK LAMINATED STL KEYED ALIKE #2359
10174,DO,1,PADLOCK LAMINATED STL KEYED ALIKE #2359
10175,PO,1,PADLOCK LAMINATED STL KEYED ALIKE #2359
10176,CT,1,PADLOCK LAMINATED STL KEYED ALIKE #3540 MASTER #3
10177,DO,1,PADLOCK LAMINATED STL KEYED ALIKE #3540 MASTER #3
10178,PO,1,PADLOCK LAMINATED STL KEYED ALIKE #3540 MASTER #3
10179,DO,1,PADLOCK LAMINATED STL KEYED ALIKE NO.2359
10180,PO,1,PADLOCK LAMINATED STL KEYED ALIKE NO.2359
10181,DO,1,PADLOCK LAMINATED STL KEYED ALIKE NO.3540 MASTER N
10182,PO,1,PADLOCK LAMINATED STL KEYED ALIKE NO.3540 MASTER N
10183,PO,1,PADLOCKS AND PARTS AMERICAN OR EQUAL
10184,PO,1,PADLOCKS AND PARTS BEST LOCK OR EQUAL
10185,PO,1,PADLOCKS AND PARTS MASTER LOCK OR EQUAL
10186,PO,1,PADLOCKS COMBINATION
10187,PO,1,PADLOCKS LEVER MECHANISM
10188,PO,1,PADS ABDOMINAL NON-STERILE ALL ABSORBENT
10189,PO,1,PADS ABSORBENT STERILE
10190,PO,1,PADS BRAKE DISC
10191,PO,1,PADS BUFFING CLASS II RED OR PLUM FOR FLOOR MA
10192,PO,1,PADS BUFFING/POLISHING HIGH SPEED TYPE
10193,PO,1,PADS CLEANING HAND
10194,PO,1,PADS CLEANING STATIC CONTROL FOR USE ON ALL SUR
10195,PO,1,PADS DESK LINOLEUM SIMULATED LEATHER PANELS (3-
10196,PO,1,PADS FLOOR MACHINE ROTARY DISC ELECTRIC FLOOR PO
10197,PO,1,Pads Furniture Protective and Moving
10198,PO,1,PADS KNEE
10199,PO,1,PADS KNEE HARD SHELL POLYURETHANE FOAM
10200,DO,1,PADS KNEE W/BUCKLE STRAPS
10201,PO,1,PADS KNEE W/BUCKLE STRAPS
10202,PO,1,PADS KNEE WITH BUCKLE STRAPS
10203,CT,1,PADS MEMO SELF-ADHESIVE PRE-PRINTED
10204,PO,1,PADS MOUSE
10205,PO,1,PADS STRIPPING WET
10206,PO,1,PAGERS ALL TYPES
10207,DO,1,Paging Systems Loud Speaker Type
10208,PO,1,Paging Systems Loud Speaker Type
10209,PO,1,Pails Buckets Tubs etc. (See 450-34 and 450-87
10210,CT,1,PAILS PAINT
10211,DO,1,PAILS PAINT
10212,PO,1,PAILS PAINT
10213,PO,1,PAILS PLASTIC W/PLASTIC COVER
